DEPTH,CALI,DENC,DENS,DTC,DTS,GR,NEUT,PEF,RDEP,RMIC,RSHAL
2647.6984,12.181,0.0053,2.4368,102.7608,205.2411,81.9553,0.34,3.3866,2.6549,7.8991,2.5706
2647.8508,12.2179,0.0079,2.4527,100.8864,201.2104,78.0592,0.3404,3.4987,2.4148,2.8539,2.375
2648.0032,12.2749,0.0078,2.4534,99.1892,192.6202,74.9681,0.3606,3.4282,2.3633,3.2968,2.3237
2648.1556,12.2768,0.0051,2.4354,97.9656,191.8053,79.2486,0.3863,3.313,2.3606,3.6324,2.3306
2648.308,12.2989,0.0028,2.4196,97.3072,195.2253,81.1289,0.396,3.2905,2.2564,3.3721,2.2141
2648.4604,12.3172,0.0025,2.4182,97.4404,197.0267,83.9835,0.4044,3.2766,2.2555,3.2582,2.2386
2648.6128,12.3183,0.0025,2.4016,98.5014,198.4691,83.1042,0.3992,3.3678,2.2555,1.4932,2.2226
2648.7652,12.3161,0.0028,2.3827,100.6019,202.1203,83.0349,0.4099,3.3889,2.331,2.1552,2.2672
2648.9176,12.5127,0.0048,2.3635,101.6681,206.6033,83.0869,0.3967,3.4304,2.3664,2.2623,2.3023
2649.07,12.4074,0.0095,2.3562,102.6463,210.4228,83.4804,0.3983,3.3736,2.3226,1.8878,2.2655
2649.2224,12.1602,0.0102,2.3618,103.2488,213.5312,85.3991,0.393,3.3753,2.2606,2.5717,2.2112
2649.3748,12.247,0.0089,2.3748,102.4953,213.3049,83.2866,0.4138,3.4093,2.1912,3.5951,2.1578
2649.5272,12.318,0.0122,2.3958,103.3313,213.2971,82.8872,0.4379,3.4557,2.129,2.2623,2.0876
2649.6796,12.3174,0.0072,2.4022,103.8513,214.4127,82.3893,0.4447,3.389,2.0892,3.6096,2.05
2649.832,12.3181,0.0003,2.4051,103.5149,214.4376,84.6989,0.4442,3.4165,2.0816,3.6885,2.0568
2649.9844,12.3162,-0.0018,2.4142,103.4032,213.8036,85.2458,0.4217,3.2411,2.0563,3.551,2.0165
2650.1368,12.3171,-0.0037,2.4139,102.4525,214.0731,85.2399,0.4096,3.2818,1.9764,3.5782,1.9674
2650.2892,12.3191,-0.008,2.4125,101.3305,215.4694,86.4362,0.3978,3.2295,1.8273,3.1735,1.8045
2650.4416,12.3162,-0.0053,2.4077,100.4359,216.0674,87.4199,0.4064,3.4352,1.7421,2.5737,1.7367
2650.594,12.317,0.0029,2.3868,102.3867,216.455,88.2067,0.4191,3.6309,1.6417,1.6137,1.6485
2650.7464,12.3286,0.0139,2.3189,103.3149,215.7781,87.6527,0.4413,3.8578,1.5177,1.5544,1.5256
2650.8988,12.4415,0.0247,2.2646,104.3527,213.6654,86.2263,0.4688,3.9852,1.5105,1.9445,1.5408
2651.0512,12.7433,0.0592,2.26,105.2316,215.3931,84.4343,0.4801,3.9654,1.5283,1.1593,1.5356
2651.2036,12.7244,0.0904,2.304,107.7117,226.5386,83.9856,0.4769,3.8536,1.5431,1.1049,1.5595
2651.356,12.6647,0.0844,2.3202,110.1916,231.9993,84.6743,0.4673,3.74,1.5682,2.2813,1.5772
2651.5084,12.2958,0.0731,2.345,109.9013,250.1654,87.4131,0.4643,3.7015,1.5781,2.6035,1.6037
2651.6608,12.2357,0.0736,2.3624,113.035,257.1331,86.0851,0.4708,3.6554,1.5651,2.6918,1.586
2651.8132,12.2748,0.0601,2.3532,112.5805,251.7738,84.8062,0.4771,3.6058,1.5535,1.9919,1.5747
2651.9656,12.2437,0.0364,2.3355,112.0031,258.8404,84.013,0.4979,3.5102,1.5498,2.1932,1.5522
2652.118,12.3162,0.0462,2.3638,111.6832,256.2498,84.4556,0.481,3.4853,1.5479,1.8888,1.5544
2652.2704,12.3086,0.0592,2.395,112.1393,255.1579,86.872,0.4655,3.5108,1.5226,2.068,1.5228
2652.4228,12.3482,0.0477,2.3879,112.7286,254.6163,86.3809,0.4519,3.5258,1.5374,2.5323,1.5424
2652.5752,12.2693,0.0302,2.3706,113.0507,250.39,88.5451,0.4386,3.4922,1.6595,2.2234,1.6567
2652.7276,12.2904,0.0273,2.3867,112.525,246.6462,87.7026,0.455,3.3717,2.028,3.9445,1.9981
2652.88,12.3074,0.0165,2.4004,111.8743,246.6627,85.5433,0.463,3.2045,2.4031,5.7183,2.364
2653.0324,12.3181,0.0089,2.4295,111.5906,245.7095,81.5047,0.4614,3.024,2.5618,3.8503,2.5162
2653.1848,12.3162,0.0087,2.4507,110.2554,230.4469,75.2088,0.413,3.0054,2.7872,3.9431,2.7376
2653.3372,12.3181,0.0037,2.4544,102.5741,216.0446,70.9685,0.3589,3.0162,2.5828,4.1469,2.4934
2653.4896,12.3181,-0.0001,2.4455,98.5764,204.1279,69.3065,0.3481,3.1497,2.5886,4.0053,2.4887
2653.642,12.3169,-0.001,2.4461,95.4778,192.3268,70.8804,0.3331,3.1277,2.647,4.2031,2.5234
2653.7944,12.3162,-0.0037,2.4377,91.65,180.1042,72.0853,0.3549,3.1068,2.7364,4.3808,2.6048
2653.9468,12.3172,-0.0056,2.4371,92.3276,182.5961,74.6652,0.3482,3.0615,2.9921,4.5338,2.7975
2654.0992,12.3191,-0.0058,2.4394,92.9892,185.2974,78.4034,0.3742,3.0503,3.2715,4.7175,3.0556
2654.2516,12.2894,-0.0038,2.4488,93.5132,186.8428,78.9297,0.3562,3.0067,3.436,5.1191,3.1622
2654.404,12.2757,-0.002,2.4545,91.5938,187.2389,76.2416,0.3487,2.9922,3.5128,4.8443,3.2495
2654.5564,12.2747,-0.0012,2.4572,92.7616,185.059,70.0841,0.3256,2.951,3.562,4.9922,3.2818
2654.7088,12.2787,-0.0012,2.455,92.0057,180.1269,68.9381,0.3222,2.9708,3.6983,4.9569,3.3976
2654.8612,12.2748,-0.0023,2.4518,91.1449,176.258,68.0624,0.3336,2.9137,3.7905,5.3324,3.4867
2655.0136,12.2757,-0.0037,2.4462,90.0852,173.4397,67.6951,0.3415,3.0028,3.8291,5.4749,3.5218
2655.166,12.2767,-0.0043,2.4503,89.4198,170.7686,67.2081,0.3541,3.0267,3.8621,5.0694,3.5411
2655.3184,12.2776,-0.003,2.4473,89.5909,167.9632,65.6117,0.3483,2.9952,3.7736,4.4507,3.4574
2655.4708,12.2745,-0.0048,2.4351,89.0828,162.2428,64.9999,0.3551,2.9607,3.5881,2.9736,3.2859
2655.6232,12.233,-0.0014,2.4144,89.6485,162.5943,63.8734,0.3456,2.9829,3.1913,2.6915,2.925
2655.7756,12.2372,0.0004,2.3869,88.8811,163.3334,63.7389,0.3467,2.9966,3.0199,2.0549,2.7973
2655.928,12.2096,0.0008,2.345,88.3492,166.2792,64.3829,0.3301,2.8707,2.8896,2.1488,2.6868
2656.0804,12.1521,-0.0008,2.3148,88.7379,168.8138,63.1533,0.3351,2.8116,2.8347,2.3446,2.6355
2656.2328,12.1533,0.0036,2.3155,91.2759,171.0311,62.5506,0.3353,2.8289,2.7411,2.5691,2.5721
2656.3852,12.1512,0.003,2.3334,92.2391,175.5116,60.2348,0.3319,2.9738,2.5453,2.4636,2.3857
2656.5376,12.1531,0.003,2.3507,91.6787,181.4534,60.6326,0.3302,3.0083,2.5043,2.2043,2.373
2656.69,12.1527,0.0022,2.3474,90.8274,183.6024,60.0102,0.3149,2.8755,2.4972,1.6508,2.3556
2656.8424,12.1521,0.0011,2.3328,93.1273,181.9106,60.0675,0.3272,2.7608,2.5549,1.4124,2.4228
2656.9948,12.1528,-0.0033,2.3176,92.289,181.0836,57.6695,0.3169,2.7188,2.7588,1.8979,2.5994
2657.1472,12.1522,-0.0006,2.3211,91.0996,178.1339,57.5055,0.3188,2.7867,2.8297,2.1996,2.6538
2657.2996,12.1515,0.0023,2.3372,90.4828,168.2397,63.2562,0.3289,2.9011,2.6441,2.7344,2.5055
2657.452,12.1948,0.0023,2.3596,89.8188,169.4911,72.4145,0.3685,3.0998,2.3761,3.8129,2.2452
2657.6044,12.2787,0.0016,2.3886,89.6071,172.4464,81.2413,0.3817,3.273,2.2693,2.8971,2.1609
2657.7568,12.3161,0.0036,2.4144,91.3463,174.7972,84.5798,0.3963,3.3234,2.274,3.581,2.146
2657.9092,12.3168,-0.001,2.4225,92.757,178.3557,87.3121,0.3901,3.314,2.3036,3.6775,2.1887
2658.0616,12.3181,-0.0052,2.4177,94.9944,186.0824,87.3002,0.4145,3.2884,2.4279,3.6043,2.3018
2658.214,12.3171,-0.0058,2.4203,97.8395,195.0396,89.0324,0.4021,3.3365,2.8548,3.787,2.6725
2658.3664,12.3191,-0.0041,2.4231,99.8027,203.1946,84.5743,0.4019,3.2734,3.2067,4.3315,3.0015
2658.5188,12.3158,-0.0043,2.4239,100.8329,206.8184,82.82,0.3967,3.2401,2.929,5.0343,2.7367
2658.6712,12.3181,-0.0046,2.4245,99.9049,205.3955,78.7281,0.3889,3.0654,2.6343,5.3691,2.4581
2658.8236,12.3172,-0.0057,2.4239,98.0051,201.0967,77.1323,0.375,2.8979,2.2563,4.1342,2.1072
2658.976,12.3183,-0.0052,2.4309,97.9337,198.0415,71.1573,0.3437,2.8326,1.7948,1.4117,1.6798
2659.1284,12.279,-0.0045,2.4263,96.0802,193.5781,64.1705,0.3357,2.8135,1.7087,1.2809,1.6127
2659.2808,12.2098,-0.0043,2.4056,95.9309,188.2762,58.3338,0.3144,2.7764,1.7612,1.9584,1.6598
2659.4332,12.1463,-0.0046,2.3643,96.6367,182.5011,55.0057,0.3159,2.7452,1.9085,0.9104,1.7846
2659.5856,12.128,-0.0044,2.3289,96.2869,179.6367,57.2683,0.3201,2.7702,2.3035,1.317,2.1336
2659.738,12.1435,-0.0057,2.2974,95.819,179.3377,60.449,0.331,2.7188,2.5841,1.2171,2.3967
2659.8904,12.1528,-0.0049,2.3058,95.8001,179.9053,64.5405,0.3382,2.8686,3.1063,2.8346,2.8581
2660.0428,12.1845,-0.0031,2.3343,95.3474,182.7302,67.9038,0.341,2.9609,3.3435,3.2442,3.0676
2660.1952,12.1942,0.0019,2.3801,96.2833,187.0672,71.189,0.3517,3.2795,3.1366,3.6533,2.8713
2660.3476,12.1931,0.0037,2.4041,96.5913,190.0732,74.7815,0.3747,3.3449,2.6559,3.5417,2.455
2660.5,12.1952,0.0054,2.3998,96.2831,191.2852,70.9379,0.363,3.2639,2.0838,1.3563,1.9305
2660.6524,12.1922,0.0066,2.3819,95.821,191.2716,68.5151,0.3518,3.0572,1.8289,1.1634,1.7094
2660.8048,12.1786,0.0057,2.3247,94.9128,190.5051,62.2875,0.3194,2.8201,1.7762,0.9389,1.6481
2660.9572,12.1523,0.0018,2.2747,95.3049,190.4634,59.3811,0.332,2.6542,2.089,1.0747,1.9081
2661.1096,12.1519,-0.0006,2.2482,96.5985,191.2423,54.6259,0.3326,2.7445,2.514,2.2088,2.2786
2661.262,12.1589,0.0016,2.2802,96.7345,190.0145,57.1092,0.3322,2.958,3.6998,3.4202,3.2969
2661.4144,12.1947,0.0043,2.3433,96.4145,188.4129,62.2803,0.326,3.1369,3.3242,4.1632,3.0271
2661.5668,12.1942,0.0049,2.3972,95.2675,186.379,66.0744,0.3138,2.9609,2.76,4.4392,2.5375
2661.7192,12.1961,0.0074,2.4175,94.3144,182.1817,63.3381,0.3151,2.8216,2.5759,1.5796,2.3661
2661.8716,12.1942,0.008,2.4046,92.1963,177.7113,58.6294,0.3037,2.8217,2.4365,3.8882,2.2253
2662.024,12.1796,0.0034,2.3708,90.736,172.5024,57.5165,0.3203,2.9472,2.4395,4.2993,2.1918
2662.1764,12.1187,0.0034,2.374,89.3512,170.6631,62.2211,0.3226,3.0892,2.7982,3.5216,2.4968
2662.3288,12.251,0.0039,2.3972,90.071,170.0345,70.5779,0.3487,3.2154,2.9436,3.9959,2.641
2662.4812,12.3183,0.0022,2.4378,92.0107,171.0552,78.9754,0.3567,3.1913,2.8675,4.4189,2.5718
2662.6336,12.3286,-0.0029,2.4481,92.8958,174.1322,84.5782,0.3756,3.2065,2.9301,3.9226,2.6332
2662.786,12.3307,0.0017,2.4485,92.8037,179.4545,86.0394,0.3684,3.2249,3.1827,5.4227,2.8311
2662.9384,12.3317,-0.0026,2.4434,94.4726,186.0468,87.2599,0.3648,3.2501,3.4563,6.1586,3.0744
2663.0908,12.3307,-0.0027,2.4448,95.3026,189.7403,82.2187,0.347,3.0958,3.9113,5.6549,3.4197
2663.2432,12.3316,-0.0012,2.4491,95.3978,190.0147,75.7529,0.3252,2.8664,4.2423,4.907,3.6675
2663.3956,12.3309,0.003,2.4503,95.1481,187.7079,67.7847,0.294,2.7837,4.048,3.7514,3.474
2663.548,12.3317,-0.0022,2.4329,93.3403,181.7042,64.8825,0.2884,2.7462,3.7134,2.8967,3.1676
2663.7004,12.3234,0.0001,2.4158,90.2827,175.903,60.7249,0.295,2.8424,3.4086,2.5935,2.9347
2663.8528,12.3172,0.0018,2.3988,88.0015,171.1714,58.6241,0.3041,2.8682,3.3806,2.4299,2.9154
2664.0052,12.3069,0.0009,2.3751,87.115,169.364,55.8891,0.2965,2.9517,3.5694,2.0822,3.067
2664.1576,12.2779,-0.0005,2.3541,87.2463,168.5148,56.8503,0.2978,2.9139,3.8578,2.5571,3.2783
2664.31,12.2759,-0.0004,2.3413,87.1523,169.1323,56.1379,0.2906,2.8216,3.7981,3.2984,3.1841
2664.4624,12.2768,0.0007,2.3493,87.4981,170.3795,57.9801,0.2922,2.8265,3.0982,3.5134,2.5992
2664.6148,12.2646,0.002,2.3703,88.462,171.8876,56.0036,0.2813,2.859,2.4727,2.8693,2.1172
2664.7672,12.2354,0.0057,2.3876,88.8471,172.6926,55.953,0.2832,2.9076,2.2272,1.4412,1.9187
2664.9196,12.2106,0.005,2.3761,88.6893,173.1853,54.0808,0.2918,2.7888,2.0745,1.0707,1.7964
2665.072,12.0951,0.0002,2.3407,88.8439,172.1698,54.4891,0.295,2.6827,2.1841,1.0547,1.8858
2665.2244,12.07,-0.0032,2.3147,89.598,170.5229,51.8586,0.3034,2.6161,2.3344,1.158,2.0451
2665.3768,12.0712,-0.0041,2.3066,88.7673,167.8861,48.4589,0.2941,2.5576,2.4651,1.2466,2.1719
2665.5292,12.0711,-0.0038,2.3129,88.8354,167.2183,48.2492,0.2991,2.5637,2.5018,1.2154,2.2096
2665.6816,12.0741,-0.0027,2.3176,88.8751,165.3173,49.03,0.2775,2.5954,2.4073,1.2408,2.1315
2665.834,12.0684,-0.0012,2.3178,87.8326,163.3479,50.0277,0.2862,2.7014,2.2169,1.2226,1.9982
2665.9864,12.0702,0.001,2.3164,89.4195,162.6209,52.4674,0.3014,2.7388,2.0601,1.1076,1.8767
2666.1388,12.0724,-0.0003,2.3064,89.6355,163.3812,51.3256,0.3057,2.704,1.9363,0.9628,1.7488
2666.2912,12.0703,-0.0023,2.2908,88.7465,164.8066,51.4978,0.3094,2.609,1.8516,0.9158,1.6826
2666.4436,12.0724,-0.0037,2.2765,88.9063,165.6656,46.3368,0.2999,2.5771,1.802,0.9789,1.6387
2666.596,12.0712,-0.0056,2.269,90.2612,166.4662,44.7248,0.3106,2.5409,1.8163,1.0378,1.6571
2666.7484,12.0721,-0.0058,2.2743,90.9036,167.5029,45.5342,0.2986,2.5568,2.0233,1.0358,1.8252
2666.9008,12.0714,-0.0038,2.2872,91.7734,168.1798,48.1581,0.3092,2.6082,2.2615,1.0001,2.0235
2667.0532,12.0701,-0.0055,2.2943,91.8647,167.7803,50.4417,0.308,2.8656,2.4151,1.1711,2.1753
2667.2056,12.0742,-0.0063,2.324,93.2422,167.186,55.7945,0.3327,3.246,2.5419,3.8536,2.274
2667.358,12.2308,-0.0014,2.3797,93.4838,167.6063,69.1026,0.3356,3.4852,2.8239,4.2623,2.562
2667.5104,12.2749,0.0011,2.4313,93.2088,169.82,83.2328,0.3637,3.4616,2.5251,3.4083,2.388
2667.6628,12.3348,0.0005,2.4537,93.4998,175.8056,90.6218,0.3828,3.3227,2.4218,4.0176,2.2882
2667.8152,12.3576,0.0008,2.4453,94.0788,183.424,90.3753,0.3867,3.3422,2.3986,3.8737,2.2625
2667.9676,12.3606,0.0014,2.4453,95.0296,192.8138,89.8544,0.3833,3.3482,2.4284,3.9597,2.2996
2668.12,12.3586,-0.0008,2.4377,95.5592,199.7352,89.1082,0.3726,3.3188,2.5792,4.0867,2.4502
2668.2724,12.3576,-0.0018,2.4405,97.8822,203.8477,87.2263,0.3797,3.2568,2.6931,4.5858,2.5836
2668.4248,12.3586,-0.0034,2.4427,100.5502,204.1015,85.9087,0.3739,3.2293,2.8103,4.7632,2.7058
2668.5772,12.3751,-0.0048,2.4523,101.5578,203.4597,83.3707,0.3596,3.2868,2.9023,4.7667,2.802
2668.7296,12.4043,-0.0054,2.4586,101.3669,201.7982,80.9228,0.3413,3.3605,2.9769,4.5363,2.8828
2668.882,12.4,-0.0059,2.4667,98.9584,198.1953,79.9615,0.3499,3.2973,3.0547,5.628,2.9527
2669.0344,12.4043,-0.0075,2.4617,96.4923,195.0212,80.4704,0.3639,3.1528,3.1228,5.5882,3.0228
2669.1868,12.4021,-0.0052,2.4645,96.4005,190.9767,80.1397,0.3621,2.9579,3.1612,5.0491,3.0842
2669.3392,12.4021,-0.0041,2.4613,93.7134,186.3969,79.5267,0.3502,2.9677,3.2285,4.8851,3.1368
2669.4916,12.4032,-0.0032,2.4598,93.1438,183.5605,78.1379,0.3279,2.9625,3.3628,5.6615,3.2948
2669.644,12.4096,-0.0045,2.4521,92.9307,182.2442,76.0788,0.3073,2.9401,3.4948,5.7178,3.4513
2669.7964,12.3096,-0.0009,2.4503,92.0344,179.3026,70.7174,0.2881,2.7735,3.6071,5.2501,3.5989
2669.9488,12.3171,-0.0007,2.4414,90.6787,176.2342,66.1362,0.2642,2.7174,3.6818,5.2476,3.723
2670.1012,12.3182,-0.001,2.4337,88.8075,173.8373,63.8999,0.261,2.6482,3.7065,4.9091,3.8108
2670.2536,12.3181,-0.0006,2.4244,87.923,171.2258,63.0341,0.2513,2.6824,3.738,4.7415,3.8522
2670.406,12.3183,0.0014,2.4213,87.2013,168.1586,62.4358,0.2608,2.681,3.836,4.7253,4.0253
2670.5584,12.3182,-0.0004,2.4091,86.5983,166.748,61.9058,0.2615,2.6825,3.8176,4.7544,3.9707
2670.7108,12.3183,-0.0008,2.4053,85.7986,166.2924,60.3888,0.2704,2.644,3.2735,4.8353,3.4116
2670.8632,12.316,-0.0009,2.4037,84.9588,167.3438,61.2873,0.2708,2.6434,2.6968,4.2368,2.8242
2671.0156,12.3079,-0.0009,2.4005,85.2742,168.3043,59.5686,0.2729,2.6733,2.4541,1.3964,2.5577
2671.168,12.2713,-0.0005,2.3845,85.9423,168.1223,57.4444,0.2761,2.7038,2.4613,1.6197,2.5524
2671.3204,12.2128,-0.0013,2.3549,87.3564,167.0007,51.557,0.2744,2.6991,3.8466,1.8563,3.8642
2671.4728,12.0794,-0.0027,2.3359,87.0015,166.2285,50.9138,0.2785,2.7952,7.0852,1.6525,6.9356
2671.6252,12.0756,-0.0019,2.3456,86.5626,167.0354,49.2145,0.2566,2.8937,13.1724,2.688,12.4561
2671.7776,12.1011,0.0026,2.3804,89.1843,164.6445,49.5273,0.2133,3.0747,37.4026,32.7067,33.5275
2671.93,12.1166,0.007,2.4296,88.8308,160.3967,46.6162,0.1567,3.1496,52.0532,33.1948,44.9395
2672.0824,12.1522,0.0054,2.4642,85.014,153.091,46.6573,0.1281,3.2356,45.5074,116.1618,37.5808
2672.2348,12.1542,0.0067,2.5028,74.5228,155.0,44.6638,0.1162,3.1385,20.1395,54.3127,16.4868
2672.3872,12.1229,0.0056,2.5189,70.5499,152.5505,44.169,0.1172,3.0326,9.6659,30.1469,8.3974
2672.5396,12.1129,-0.0003,2.5228,69.1926,151.2194,43.1851,0.1121,3.0435,5.7131,10.762,5.1621
2672.692,12.0968,-0.0032,2.5179,66.045,164.7745,44.0734,0.1212,3.1745,3.9333,3.6621,3.6785
2672.8444,12.076,-0.0012,2.5031,65.0859,201.3371,43.9873,0.141,3.102,2.9028,2.0539,2.8128
2672.9968,12.0727,-0.0013,2.4698,64.3447,200.3612,45.3894,0.1752,2.8289,2.7419,1.7629,2.6811
2673.1492,12.0714,-0.0014,2.432,64.1592,182.7909,46.916,0.2165,2.6494,2.7209,1.3278,2.6668
2673.3016,12.0703,0.0021,2.3983,66.673,164.4379,47.8413,0.2409,2.5436,2.7392,1.2491,2.6936
2673.454,12.0703,0.002,2.3616,74.2699,151.5324,47.1279,0.2543,2.5464,2.7863,1.2574,2.7537
2673.6064,12.0724,0.0022,2.3429,78.1807,148.2528,47.3576,0.256,2.49,2.7678,1.3598,2.7362
2673.7588,12.0714,0.0022,2.3425,79.509,137.7106,46.9213,0.249,2.5315,2.6775,1.4547,2.6328
2673.9112,12.0703,0.0048,2.3633,80.8561,146.6439,46.1741,0.2273,2.4837,2.5326,1.5191,2.4484
2674.0636,12.0713,0.0052,2.3685,84.5195,146.3447,45.3001,0.2177,2.4731,2.426,1.4842,2.3289
2674.216,12.0702,0.0052,2.3674,85.4435,146.0119,46.1038,0.2263,2.5635,2.4317,1.5281,2.3205
2674.3684,12.0723,0.0051,2.3589,85.9744,146.7892,47.4771,0.2583,2.6517,2.724,1.53,2.5188
2674.5208,12.0714,0.0034,2.3474,81.8623,148.8251,46.1956,0.277,2.6691,3.0275,1.5594,2.745
2674.6732,12.0959,0.0037,2.3565,82.9062,150.8376,45.4903,0.2748,2.7205,3.2007,2.3305,2.9216
2674.8256,12.1416,0.0044,2.3847,83.3242,157.6371,45.2026,0.2778,2.8393,3.2747,4.3211,2.9742
2674.978,12.2223,0.0054,2.4169,83.9353,162.2798,51.0625,0.3087,3.1229,3.1179,5.1059,2.8205
2675.1304,12.2355,0.0038,2.431,90.6862,164.7457,61.0479,0.3513,3.2036,2.8764,4.9491,2.5969
2675.2828,12.2776,0.0004,2.4253,92.8037,170.257,71.0847,0.3769,3.1804,2.7905,5.3031,2.5075
2675.4352,12.275,-0.0017,2.4276,90.216,176.1741,76.4472,0.3788,3.1848,2.7882,4.4018,2.4967
2675.5876,12.2757,-0.0036,2.4284,90.849,183.2033,78.3243,0.3702,3.2038,2.8202,3.6957,2.5134
2675.74,12.2766,-0.0054,2.4264,94.1679,190.5851,78.6686,0.3721,3.367,2.9167,3.9237,2.5926
2675.8924,12.2767,-0.0027,2.42,95.8836,195.7793,80.3792,0.369,3.3242,2.956,4.2169,2.6353
2676.0448,12.2763,-0.0033,2.4165,97.8072,196.8385,76.5357,0.3715,3.2054,2.9463,4.6519,2.6397
2676.1972,12.2747,-0.0025,2.4235,98.5777,195.6405,74.1698,0.3579,3.077,2.9378,4.5606,2.651
2676.3496,12.2765,0.0011,2.4411,95.0552,193.9233,73.6399,0.3547,3.1487,2.9622,3.4683,2.6689
2676.502,12.2746,-0.0003,2.4433,94.0286,191.3545,76.2365,0.353,3.2689,3.0675,3.4392,2.7559
2676.6544,12.2638,-0.0052,2.4331,92.1997,189.0779,76.7283,0.3579,3.259,3.1563,4.9031,2.8445
2676.8068,12.2362,-0.0049,2.4323,93.1581,186.8142,74.0225,0.3544,3.1996,3.1221,4.6867,2.8122
2676.9592,12.234,-0.0031,2.4399,94.1012,184.6133,73.8869,0.3507,3.1606,2.9878,4.5635,2.6897
2677.1116,12.2331,-0.0032,2.4455,94.1979,180.5568,74.7721,0.3388,3.1284,2.6693,2.7904,2.4113
2677.264,12.2353,0.0002,2.4491,93.1764,178.6632,76.2919,0.324,3.1192,2.4879,2.043,2.2422
2677.4164,12.2351,0.0019,2.4418,91.9803,178.5985,77.1684,0.3018,3.0664,2.337,1.5026,2.1374
2677.5688,12.233,0.0036,2.4353,90.3346,180.2618,77.8293,0.321,3.2183,2.2431,1.7665,2.0454
2677.7212,12.2363,0.0014,2.4266,91.2829,185.6944,79.6871,0.3479,3.2683,2.2093,3.0729,2.0243
2677.8736,12.2351,0.0015,2.426,94.2681,190.409,81.9129,0.3924,3.4346,2.1718,3.3692,2.0003
2678.026,12.2321,0.0011,2.428,97.3359,197.6717,84.8548,0.3981,3.481,2.1535,3.7522,1.9898
2678.1784,12.2348,-0.0029,2.427,98.9393,205.7788,84.533,0.4123,3.5223,2.1602,3.5439,1.9973
2678.3308,12.2341,-0.0044,2.4239,100.9081,213.8401,85.4878,0.4081,3.4265,2.1535,3.33,2.0122
2678.4832,12.2362,-0.0019,2.4228,102.277,214.843,86.8456,0.3994,3.415,2.1729,3.5892,2.0297
2678.6356,12.2331,-0.0032,2.4193,104.3636,218.2139,90.793,0.3929,3.3816,2.2737,3.6018,2.1454
2678.788,12.2358,-0.0045,2.4151,104.9827,223.7308,89.7668,0.4128,3.4157,2.368,3.3206,2.2229
2678.9404,12.2351,-0.0044,2.4119,104.8095,226.1092,88.113,0.427,3.3675,2.3648,2.413,2.2206
2679.0928,12.2341,-0.0053,2.4085,105.5537,226.4579,85.0265,0.4197,3.2769,2.3108,3.3285,2.1741
2679.2452,12.2346,-0.0046,2.4122,105.9833,227.5992,84.5407,0.4022,3.2236,2.2469,2.6615,2.1316
2679.3976,12.2326,0.0001,2.404,106.2544,227.0437,84.8615,0.3905,3.1811,2.1957,3.5567,2.0898
2679.55,12.2362,0.0048,2.3959,105.8914,221.1501,85.5829,0.4002,3.2341,2.1271,3.3826,2.0209
2679.7024,12.2346,0.0066,2.381,105.6732,218.1209,85.042,0.4195,3.343,2.1181,3.3661,2.0008
2679.8548,12.234,0.0084,2.3967,105.916,218.1164,83.0505,0.4531,3.3925,2.1392,3.4241,2.0438
2680.0072,12.2357,0.008,2.4043,106.7495,219.4521,82.8892,0.4624,3.4362,2.1627,3.5862,2.0805
2680.1596,12.2333,0.0028,2.4182,106.1179,221.3572,84.8474,0.4534,3.3308,2.1804,3.1658,2.0983
2680.312,12.2348,-0.004,2.4127,106.8073,224.2917,87.4036,0.4274,3.3126,2.1942,3.4651,2.1009
2680.4644,12.2341,-0.0053,2.4192,107.2481,226.3607,87.4121,0.4227,3.3259,2.1975,3.3266,2.1138
2680.6168,12.2361,-0.0044,2.4175,107.1427,227.0417,86.6523,0.4173,3.329,2.157,3.1447,2.0829
2680.7692,12.2338,-0.0071,2.4103,106.4452,227.5837,85.646,0.4361,3.3696,2.1161,3.012,2.0553
2680.9216,12.2341,-0.005,2.4059,105.2724,223.6273,84.3963,0.4225,3.3366,2.0591,2.4503,2.0027
2681.074,12.2358,-0.0007,2.4046,104.5728,220.8657,85.2573,0.4424,3.4063,2.0447,3.1121,1.9813
2681.2264,12.233,-0.001,2.3998,104.4693,221.9591,85.2246,0.42,3.4639,2.0626,2.5897,2.0015
2681.3788,12.2359,-0.0016,2.3923,104.3373,223.2282,87.7713,0.4304,3.5,2.1232,3.3578,2.049
2681.5312,12.2341,-0.0007,2.3934,104.7661,221.6071,88.5873,0.4221,3.5325,2.1276,3.9283,2.0519
2681.6836,12.2347,-0.002,2.4004,105.1226,219.2814,89.8018,0.4335,3.4264,2.0939,3.4593,2.0202
2681.836,12.2342,-0.0058,2.403,104.7017,218.6185,89.8122,0.441,3.4522,2.0751,2.6542,2.0055
2681.9884,12.2336,-0.0016,2.3935,104.1645,218.7222,90.2103,0.4498,3.3876,2.057,2.8585,1.9805
2682.1408,12.2051,-0.0002,2.3734,104.2485,218.6758,88.8505,0.4695,3.3741,2.1328,3.5287,2.0494
2682.2932,12.1906,0.001,2.3784,104.388,218.7886,87.8729,0.4522,3.3071,2.455,4.8088,2.3534
2682.4456,12.3129,0.0028,2.4012,104.9508,220.2744,81.4133,0.4172,3.1688,2.8487,5.7286,2.7131
2682.598,12.317,0.0069,2.4337,105.3869,219.6201,73.8191,0.3832,2.9733,3.312,3.9667,3.1272
2682.7504,12.3173,-0.0013,2.4295,103.8158,216.4559,66.3933,0.3577,2.8501,3.6577,4.3677,3.4461
