DEPTH,CALI,DENC,DENS,DTC,DTS_1,DTS_2,GR,NEUT,PEF,RDEP,RMIC,RSHAL
518.16,,,,,,,32.606,,,,,
518.3124,,,,,,,31.8207,,,,,
518.4648,,,,,,,33.062,,,,,
518.6172,,,,,,,35.9674,,,,,
518.7696,,,,,,,35.0726,,,,,
518.922,,,,,,,36.989,,,,,
519.0744,,,,,,,36.8236,,,,,
519.2268,,,,,,,28.649,,,,,
519.3792,,,,,,,29.4701,,,,,
519.5316,,,,,,,35.445,,,,,
519.684,,,,,,,36.3797,,,,,
519.8364,,,,,,,33.8164,,,,,
519.9888,,,,,,,34.0319,,,,,
520.1412,,,,,,,32.1468,,,,,
520.2936,,,,,,,35.5712,,,,,
520.446,,,,,,,33.1587,,,,,
520.5984,,,,,,,33.0301,,,,,
520.7508,,,,,,,34.1244,,,,,
520.9032,,,,,,,29.2643,,,,,
521.0556,,,,,,,32.6276,,,,,
521.208,,,,,,,31.2913,,,,,
521.3604,,,,,,,36.0328,,,,,
521.5128,,,,,,,36.3997,,,,,
521.6652,,,,,,,35.4338,,,,,
521.8176,,,,,,,32.9156,,,,,
521.97,,,,,,,31.6511,,,,,
522.1224,,,,,,,31.3327,,,,,
522.2748,,,,,,,32.9118,,,,,
522.4272,,,,,,,30.6659,,,,,
522.5796,,,,,,,29.9747,,,,,
522.732,,,,,,,30.6873,,,,,
522.8844,,,,,,,31.4127,,,,,
523.0368,,,,,,,36.4898,,,,,
523.1892,,,,,,,34.3358,,,,,
523.3416,,,,,,,33.2467,,,,,
523.494,,,,,,,32.4056,,,,,
523.6464,,,,,,,33.0411,,,,,
523.7988,,,,,,,32.7342,,,,,
523.9512,,,,,,,32.9,,,,,
524.1036,,,,,,,34.4549,,,,,
524.256,,,,,,,33.0491,,,,,
524.4084,,,,,,,31.5753,,,,,
524.5608,,,,,,,35.0501,,,,,
524.7132,,,,,,,33.9066,,,,,
524.8656,,,,,,,36.5853,,,,,
525.018,,,,,,,35.617,,,,,
525.1704,,,,,,,36.3321,,,,,
525.3228,,,,,,,32.9352,,,,,
525.4752,,,,,,,32.0925,,,,,
525.6276,,,,,,,33.7402,,,,,
525.78,,,,,,,30.8584,,,,,
525.9324,,,,,,,31.3003,,,,,
526.0848,,,,,,,32.8168,,,,,
526.2372,,,,,,,33.2179,,,,,
526.3896,,,,,,,30.4591,,,,,
526.542,,,,,,,32.8778,,,,,
526.6944,,,,,,,30.8292,,,,,
526.8468,,,,,,,33.7374,,,,,
526.9992,,,,,,,34.2901,,,,,
527.1516,,,,,,,32.3591,,,,,
527.304,,,,,,,34.8695,,,,,
527.4564,,,,,,,32.4597,,,,,
527.6088,,,,,,,35.6616,,,,,
527.7612,,,,,,,31.9815,,,,,
527.9136,,,,,,,30.4339,,,,,
528.066,,,,,,,32.8246,,,,,
528.2184,,,,,,,29.6436,,,,,
528.3708,,,,,,,31.2213,,,,,
528.5232,,,,,,,29.4617,,,,,
528.6756,,,,,,,34.2837,,,,,
528.828,,,,,,,32.2801,,,,,
528.9804,,,,,,,31.5053,,,,,
529.1328,,,,,,,31.4362,,,,,
529.2852,,,,,,,31.5947,,,,,
529.4376,,,,,,,32.5497,,,,,
529.59,,,,,,,32.9265,,,,,
529.7424,,,,,,,30.5527,,,,,
529.8948,,,,,,,31.5794,,,,,
530.0472,,,,,,,28.7418,,,,,
530.1996,,,,,,,30.1394,,,,,
530.352,,,,,,,33.6692,,,,,
530.5044,,,,,,,33.2903,,,,,
530.6568,,,,,,,34.1063,,,,,
530.8092,,,,,,,37.8486,,,,,
530.9616,,,,,,,37.5126,,,,,
531.114,,,,,,,35.0679,,,,,
531.2664,,,,,,,33.1944,,,,,
531.4188,,,,,,,33.0734,,,,,
531.5712,,,,,,,33.2288,,,,,
531.7236,,,,,,,34.9398,,,,,
531.876,,,,,,,35.7177,,,,,
532.0284,,,,,,,35.7134,,,,,
532.1808,,,,,,,33.2169,,,,,
532.3332,,,,,,,34.4575,,,,,
532.4856,,,,,,,33.0157,,,,,
532.638,,,,,,,32.6751,,,,,
532.7904,,,,,,,31.0811,,,,,
532.9428,,,,,,,33.8187,,,,,
533.0952,,,,,,,34.5151,,,,,
533.2476,,,,,,,32.0588,,,,,
533.4,,,,,,,32.7049,,,,,
533.5524,,,,,,,30.8242,,,,,
533.7048,,,,,,,31.2188,,,,,
533.8572,,,,,,,33.1446,,,,,
534.0096,,,,,,,34.7433,,,,,
534.162,,,,,,,34.8183,,,,,
534.3144,,,,,,,32.9893,,,,,
534.4668,,,,,,,33.0413,,,,,
534.6192,,,,,,,34.0368,,,,,
534.7716,,,,,,,35.403,,,,,
534.924,,,,,,,37.6386,,,,,
535.0764,,,,,,,34.6199,,,,,
535.2288,,,,,,,32.6138,,,,,
535.3812,,,,,,,31.7926,,,,,
535.5336,,,,,,,32.0935,,,,,
535.686,,,,,,,30.2532,,,,,
535.8384,,,,,,,29.9343,,,,,
535.9908,,,,,,,35.898,,,,,
536.1432,,,,,,,34.5576,,,,,
536.2956,,,,,,,37.7204,,,,,
536.448,,,,,,,38.1399,,,,,
536.6004,,,,,,,29.1661,,,,,
536.7528,,,,,,,30.7387,,,,,
536.9052,,,,,,,28.8965,,,,,
537.0576,,,,,,,29.6044,,,,,
537.21,,,,,,,34.8741,,,,,
537.3624,,,,,,,33.5549,,,,,
537.5148,,,,,,,32.6309,,,,,
537.6672,,,,,,,30.667,,,,,
537.8196,,,,,,,30.8577,,,,,
537.972,,,,,,,33.8252,,,,,
538.1244,,,,,,,33.212,,,,,
538.2768,,,,,,,30.1184,,,,,
538.4292,,,,,,,30.5079,,,,,
538.5816,,,,,,,30.951,,,,,
538.734,,,,,,,32.0776,,,,,
538.8864,,,,,,,33.9282,,,,,
539.0388,,,,,,,28.4697,,,,,
539.1912,,,,,,,33.5577,,,,,
539.3436,,,,,,,33.4576,,,,,
539.496,,,,,,,34.6883,,,,,
539.6484,,,,,,,32.3823,,,,,
539.8008,,,,,,,30.8796,,,,,
539.9532,,,,,,,30.0153,,,,,
540.1056,,,,,,,27.716,,,,,
540.258,,,,,,,27.6711,,,,,
540.4104,,,,,,,35.7392,,,,,
540.5628,,,,,,,35.3589,,,,,
540.7152,,,,,,,34.5818,,,,,
540.8676,,,,,,,33.6627,,,,,
541.02,,,,,,,33.6291,,,,,
541.1724,,,,,,,31.9973,,,,,
541.3248,,,,,,,31.6604,,,,,
541.4772,,,,,,,28.8246,,,,,
541.6296,,,,,,,40.2641,,,,,
541.782,,,,,,,39.6727,,,,,
541.9344,,,,,,,42.8863,,,,,
542.0868,,,,,,,39.3816,,,,,
542.2392,,,,,,,45.1372,,,,,
542.3916,,,,,,,46.2523,,,,,
542.544,,,,,,,49.5741,,,,,
542.6964,,,,,,,46.8287,,,,,
542.8488,,,,,,,44.5947,,,,,
543.0012,,,,,,,41.5935,,,,,
543.1536,,,,,,,43.2769,,,,,
543.306,,,,,,,38.3509,,,,,
543.4584,,,,,,,37.438,,,,,
543.6108,,,,,,,33.6953,,,,,
543.7632,,,,,,,36.9622,,,,,
543.9156,,,,,,,35.3152,,,,,
544.068,,,,,,,36.5285,,,,,
544.2204,,,,,,,36.6681,,,,,
544.3728,,,,,,,42.6449,,,,,
544.5252,,,,,,,42.6731,,,,,
544.6776,,,,,,,45.8388,,,,,
544.83,,,,,,,44.9037,,,,,
544.9824,,,,,,,48.2274,,,,,
545.1348,,,,,,,47.881,,,,,
545.2872,,,,,,,42.6033,,,,,
545.4396,,,,,,,44.4376,,,,,
545.592,,,,,,,46.8425,,,,,
545.7444,,,,,,,43.8602,,,,,
545.8968,,,,,,,49.465,,,,,
546.0492,,,,,,,47.216,,,,,
546.2016,,,,,,,46.9728,,,,,
546.354,,,,,,,45.802,,,,,
546.5064,,,,,,,42.4348,,,,,
546.6588,,,,,,,42.5649,,,,,
546.8112,,,,,,,41.75,,,,,
546.9636,,,,,,,39.0228,,,,,
547.116,,,,,,,44.6467,,,,,
547.2684,,,,,,,41.4225,,,,,
547.4208,,,,,,,41.2193,,,,,
547.5732,,,,,,,41.9155,,,,,
547.7256,,,,,,,41.5477,,,,,
547.878,,,,,,,42.2252,,,,,
548.0304,,,,,,,43.3065,,,,,
548.1828,,,,,,,43.7004,,,,,
548.3352,,,,,,,34.4801,,,,,
548.4876,,,,,,,42.3144,,,,,
548.64,,,,,,,39.6522,,,,,
548.7924,,,,,,,39.3996,,,,,
548.9448,,,,,,,37.0527,,,,,
549.0972,,,,,,,38.4573,,,,,
549.2496,,,,,,,46.0422,,,,,
549.402,,,,,,,43.4543,,,,,
549.5544,,,,,,,44.6779,,,,,
549.7068,,,,,,,42.3373,,,,,
549.8592,,,,,,,39.4533,,,,,
550.0116,,,,,,,38.639,,,,,
550.164,,,,,,,40.8398,,,,,
550.3164,,,,,,,42.2757,,,,,
550.4688,,,,,,,44.5415,,,,,
550.6212,,,,,,,45.7832,,,,,
550.7736,,,,,,,46.9093,,,,,
550.926,,,,,,,44.4198,,,,,
551.0784,,,,,,,44.8498,,,,,
551.2308,,,,,,,39.3903,,,,,
551.3832,,,,,,,36.5087,,,,,
551.5356,,,,,,,38.324,,,,,
551.688,,,,,,,36.7119,,,,,
551.8404,,,,,,,36.6542,,,,,
551.9928,,,,,,,33.9727,,,,,
552.1452,,,,,,,34.9148,,,,,
552.2976,,,,,,,40.3453,,,,,
552.45,,,,,,,39.0526,,,,,
552.6024,,,,,,,42.6897,,,,,
552.7548,,,,,,,43.4026,,,,,
552.9072,,,,,,,43.4558,,,,,
553.0596,,,,,,,40.9793,,,,,
553.212,,,,,,,43.858,,,,,
553.3644,,,,,,,47.5871,,,,,
553.5168,,,,,,,45.7515,,,,,
553.6692,,,,,,,43.7928,,,,,
553.8216,,,,,,,43.5412,,,,,
553.974,,,,,,,45.6225,,,,,
554.1264,,,,,,,46.2052,,,,,
554.2788,,,,,,,45.6146,,,,,
554.4312,,,,,,,48.4928,,,,,
554.5836,,,,,,,49.5783,,,,,
554.736,,,,,,,43.2229,,,,,
554.8884,,,,,,,43.8117,,,,,
555.0408,,,,,,,47.2013,,,,,
555.1932,,,,,,,45.1035,,,,,
555.3456,,,,,,,40.0077,,,,,
555.498,,,,,,,39.7713,,,,,
555.6504,,,,,,,42.0996,,,,,
555.8028,,,,,,,42.253,,,,,
555.9552,,,,,,,47.6853,,,,,
556.1076,,,,,,,44.2913,,,,,
556.26,,,,,,,44.1915,,,,,
556.4124,,,,,,,45.811,,,,,
556.5648,,,,,,,46.5462,,,,,
556.7172,,,,,,,44.9975,,,,,
556.8696,,,,,,,44.9093,,,,,
557.022,,,,,,,41.9368,,,,,
557.1744,,,,,,,40.8606,,,,,
557.3268,,,,,,,41.9364,,,,,
557.4792,,,,,,,41.5536,,,,,
557.6316,,,,,,,44.2245,,,,,
557.784,,,,,,,45.9152,,,,,
557.9364,,,,,,,49.0614,,,,,
558.0888,,,,,,,47.9394,,,,,
558.2412,,,,,,,47.684,,,,,
558.3936,,,,,,,45.6455,,,,,
558.546,,,,,,,46.2599,,,,,
558.6984,,,,,,,42.7422,,,,,
558.8508,,,,,,,43.9492,,,,,
559.0032,,,,,,,43.8523,,,,,
559.1556,,,,,,,42.3196,,,,,
559.308,,,,,,,40.9899,,,,,
559.4604,,,,,,,40.6971,,,,,
559.6128,,,,,,,41.1993,,,,,
559.7652,,,,,,,43.0587,,,,,
559.9176,,,,,,,43.5213,,,,,
560.07,,,,,,,42.6478,,,,,
560.2224,,,,,,,40.2639,,,,,
560.3748,,,,,,,39.2272,,,,,
560.5272,,,,,,,41.7732,,,,,
560.6796,,,,,,,42.7003,,,,,
560.832,,,,,,,39.5622,,,,,
560.9844,,,,,,,43.0344,,,,,
561.1368,,,,,,,43.0697,,,,,
561.2892,,,,,,,37.6549,,,,,
561.4416,,,,,,,44.1583,,,,,
561.594,,,,,,,42.337,,,,,
561.7464,,,,,,,43.478,,,,,
561.8988,,,,,,,45.0978,,,,,
562.0512,,,,,,,45.5032,,,,,
562.2036,,,,,,,44.2545,,,,,
562.356,,,,,,,45.5695,,,,,
562.5084,,,,,,,43.7561,,,,,
562.6608,,,,,,,44.5438,,,,,
562.8132,,,,,,,42.7435,,,,,
562.9656,,,,,,,41.4496,,,,,
563.118,,,,,,,40.2335,,,,,
563.2704,,,,,,,43.3676,,,,,
563.4228,,,,,,,40.8655,,,,,
563.5752,,,,,,,38.9179,,,,,
563.7276,,,,,,,42.5084,,,,,
563.88,,,,,,,49.034,,,,,
564.0324,,,,,,,49.2265,,,,,
564.1848,,,,,,,43.2391,,,,,
564.3372,,,,,,,46.6773,,,,,
564.4896,,,,,,,44.9527,,,,,
564.642,,,,,,,41.1297,,,,,
564.7944,,,,,,,40.2651,,,,,
564.9468,,,,,,,39.2191,,,,,
565.0992,,,,,,,39.6398,,,,,
565.2516,,,,,,,37.0612,,,,,
565.404,,,,,,,40.4752,,,,,
565.5564,,,,,,,42.317,,,,,
565.7088,,,,,,,43.0653,,,,,
565.8612,,,,,,,40.2511,,,,,
566.0136,,,,,,,41.4305,,,,,
566.166,,,,,,,41.5991,,,,,
566.3184,,,,,,,43.0941,,,,,
566.4708,,,,,,,45.0822,,,,,
566.6232,,,,,,,44.0828,,,,,
566.7756,,,,,,,46.3994,,,,,
566.928,,,,,,,49.289,,,,,
567.0804,,,,,,,46.634,,,,,
567.2328,,,,,,,48.9868,,,,,
567.3852,,,,,,,46.9116,,,,,
567.5376,,,,,,,47.7006,,,,,
567.69,,,,,,,44.3367,,,,,
567.8424,,,,,,,47.3262,,,,,
567.9948,,,,,,,47.1464,,,,,
568.1472,,,,,,,46.7926,,,,,
568.2996,,,,,,,44.021,,,,,
568.452,,,,,,,43.6512,,,,,
568.6044,,,,,,,43.6041,,,,,
568.7568,,,,,,,44.6067,,,,,
568.9092,,,,,,,41.8673,,,,,
569.0616,,,,,,,40.3656,,,,,
569.214,,,,,,,39.421,,,,,
569.3664,,,,,,,35.4503,,,,,
569.5188,,,,,,,45.2912,,,,,
569.6712,,,,,,,43.5225,,,,,
569.8236,,,,,,,43.3442,,,,,
569.976,,,,,,,43.3792,,,,,
570.1284,,,,,,,40.2419,,,,,
570.2808,,,,,,,43.5466,,,,,
570.4332,,,,,,,43.3927,,,,,
570.5856,,,,,,,42.4043,,,,,
570.738,,,,,,,42.5423,,,,,
570.8904,,,,,,,43.9011,,,,,
571.0428,,,,,,,46.8195,,,,,
571.1952,,,,,,,45.8323,,,,,
571.3476,,,,,,,43.666,,,,,
571.5,,,,,,,46.3353,,,,,
571.6524,,,,,,,47.5694,,,,,
571.8048,,,,,,,44.8639,,,,,
571.9572,,,,,,,44.3122,,,,,
572.1096,,,,,,,46.917,,,,,
572.262,,,,,,,46.0177,,,,,
572.4144,,,,,,,42.8506,,,,,
572.5668,,,,,,,44.5755,,,,,
572.7192,,,,,,,42.5132,,,,,
572.8716,,,,,,,44.2579,,,,,
573.024,,,,,,,43.4369,,,,,
573.1764,,,,,,,42.142,,,,,
573.3288,,,,,,,40.239,,,,,
573.4812,,,,,,,39.8961,,,,,
573.6336,,,,,,,44.9566,,,,,
573.786,,,,,,,45.9091,,,,,
573.9384,,,,,,,48.0502,,,,,
574.0908,,,,,,,48.8292,,,,,
574.2432,,,,,,,34.7477,,,,,
574.3956,,,,,,,39.8401,,,,,
574.548,,,,,,,38.6956,,,,,
574.7004,,,,,,,36.0679,,,,,
574.8528,,,,,,,33.5029,,,,,
575.0052,,,,,,,33.7959,,,,,
575.1576,,,,,,,35.8012,,,,,
575.31,,,,,,,33.9771,,,,,
575.4624,,,,,,,34.8776,,,,,
575.6148,,,,,,,41.0066,,,,,
575.7672,,,,,,,41.1354,,,,,
575.9196,,,,,,,43.7873,,,,,
576.072,,,,,,,42.8253,,,,,
576.2244,,,,,,,43.901,,,,,
576.3768,,,,,,,38.8753,,,,,
576.5292,,,,,,,38.9114,,,,,
576.6816,,,,,,,37.8772,,,,,
576.834,,,,,,,38.7709,,,,,
576.9864,,,,,,,37.5707,,,,,
577.1388,,,,,,,33.9421,,,,,
577.2912,,,,,,,35.1993,,,,,
577.4436,,,,,,,34.993,,,,,
577.596,,,,,,,34.9512,,,,,
577.7484,,,,,,,33.6694,,,,,
577.9008,,,,,,,30.6568,,,,,
578.0532,,,,,,,37.8469,,,,,
578.2056,,,,,,,35.9443,,,,,
578.358,,,,,,,41.311,,,,,
578.5104,,,,,,,38.9561,,,,,
578.6628,,,,,,,37.9521,,,,,
578.8152,,,,,,,39.5039,,,,,
578.9676,,,,,,,34.7949,,,,,
579.12,,,,,,,35.829,,,,,
579.2724,,,,,,,35.1627,,,,,
579.4248,,,,,,,35.321,,,,,
579.5772,,,,,,,38.9389,,,,,
579.7296,,,,,,,37.2099,,,,,
579.882,,,,,,,33.8306,,,,,
580.0344,,,,,,,36.3983,,,,,
580.1868,,,,,,,33.1688,,,,,
580.3392,,,,,,,34.3403,,,,,
580.4916,,,,,,,34.811,,,,,
580.644,,,,,,,34.5566,,,,,
580.7964,,,,,,,37.1108,,,,,
580.9488,,,,,,,36.3406,,,,,
581.1012,,,,,,,36.6971,,,,,
581.2536,,,,,,,39.6893,,,,,
581.406,,,,,,,40.2496,,,,,
581.5584,,,,,,,42.8801,,,,,
581.7108,,,,,,,43.635,,,,,
581.8632,,,,,,,34.6547,,,,,
582.0156,,,,,,,36.8886,,,,,
582.168,,,,,,,34.7946,,,,,
582.3204,,,,,,,32.5832,,,,,
582.4728,,,,,,,32.5614,,,,,
582.6252,,,,,,,31.0875,,,,,
582.7776,,,,,,,38.6519,,,,,
582.93,,,,,,,40.2056,,,,,
583.0824,,,,,,,38.2193,,,,,
583.2348,,,,,,,53.1231,,,,,
583.3872,,,,,,,50.5759,,,,,
583.5396,,,,,,,54.0569,,,,,
583.692,,,,,,,56.9015,,,,,
583.8444,,,,,,,55.1877,,,,,
583.9968,,,,,,,53.4631,,,,,
584.1492,,,,,,,52.0471,,,,,
584.3016,,,,,,,51.141,,,,,
584.454,,,,,,,50.9698,,,,,
584.6064,,,,,,,52.9913,,,,,
584.7588,,,,,,,54.222,,,,,
584.9112,,,,,,,56.0271,,,,,
585.0636,,,,,,,52.586,,,,,
585.216,,,,,,,52.7894,,,,,
585.3684,,,,,,,53.2063,,,,,
585.5208,,,,,,,50.7185,,,,,
585.6732,,,,,,,43.2104,,,,,
585.8256,,,,,,,53.5322,,,,,
585.978,,,,,,,48.2954,,,,,
586.1304,,,,,,,42.3074,,,,,
586.2828,,,,,,,40.2577,,,,,
586.4352,,,,,,,42.307,,,,,
586.5876,,,,,,,41.94,,,,,
586.74,,,,,,,40.5165,,,,,
586.8924,,,,,,,44.3301,,,,,
587.0448,,,,,,,43.8684,,,,,
587.1972,,,,,,,38.8343,,,,,
587.3496,,,,,,,38.0681,,,,,
587.502,,,,,,,37.5952,,,,,
587.6544,,,,,,,39.8954,,,,,
587.8068,,,,,,,39.7455,,,,,
587.9592,,,,,,,37.7994,,,,,
588.1116,,,,,,,35.9925,,,,,
588.264,,,,,,,37.6065,,,,,
588.4164,,,,,,,39.0239,,,,,
588.5688,,,,,,,40.893,,,,,
588.7212,,,,,,,39.747,,,,,
588.8736,,,,,,,39.6263,,,,,
589.026,,,,,,,33.6039,,,,,
589.1784,,,,,,,35.8962,,,,,
589.3308,,,,,,,36.5309,,,,,
589.4832,,,,,,,35.0931,,,,,
589.6356,,,,,,,37.7806,,,,,
589.788,,,,,,,31.9067,,,,,
589.9404,,,,,,,39.7696,,,,,
590.0928,,,,,,,38.5575,,,,,
590.2452,,,,,,,40.7171,,,,,
590.3976,,,,,,,40.4934,,,,,
590.55,,,,,,,37.9902,,,,,
590.7024,,,,,,,39.056,,,,,
590.8548,,,,,,,40.5151,,,,,
591.0072,,,,,,,40.0768,,,,,
591.1596,,,,,,,39.1745,,,,,
591.312,,,,,,,38.7757,,,,,
591.4644,,,,,,,37.6111,,,,,
591.6168,,,,,,,36.2477,,,,,
591.7692,,,,,,,34.1433,,,,,
591.9216,,,,,,,30.9359,,,,,
592.074,,,,,,,32.9812,,,,,
592.2264,,,,,,,32.2169,,,,,
592.3788,,,,,,,34.0943,,,,,
592.5312,,,,,,,33.3037,,,,,
592.6836,,,,,,,28.5131,,,,,
592.836,,,,,,,38.7716,,,,,
592.9884,,,,,,,36.5644,,,,,
593.1408,,,,,,,35.7813,,,,,
593.2932,,,,,,,37.1437,,,,,
593.4456,,,,,,,36.8253,,,,,
593.598,,,,,,,33.9934,,,,,
593.7504,,,,,,,35.8031,,,,,
593.9028,,,,,,,35.1001,,,,,
594.0552,,,,,,,36.0524,,,,,
594.2076,,,,,,,33.4814,,,,,
594.36,,,,,,,35.0764,,,,,
594.5124,,,,,,,35.5562,,,,,
594.6648,,,,,,,36.6302,,,,,
594.8172,,,,,,,37.7778,,,,,
594.9696,,,,,,,36.2266,,,,,
595.122,,,,,,,32.7788,,,,,
595.2744,,,,,,,33.0047,,,,,
595.4268,,,,,,,33.0769,,,,,
595.5792,,,,,,,34.1736,,,,,
595.7316,,,,,,,36.2205,,,,,
595.884,,,,,,,37.2548,,,,,
596.0364,,,,,,,35.1781,,,,,
596.1888,,,,,,,34.5494,,,,,
596.3412,,,,,,,37.6349,,,,,
596.4936,,,,,,,40.0056,,,,,
596.646,,,,,,,38.0264,,,,,
596.7984,,,,,,,37.5041,,,,,
596.9508,,,,,,,38.256,,,,,
597.1032,,,,,,,39.0045,,,,,
597.2556,,,,,,,38.8387,,,,,
597.408,,,,,,,36.329,,,,,
597.5604,,,,,,,35.1103,,,,,
597.7128,,,,,,,36.9901,,,,,
597.8652,,,,,,,35.7122,,,,,
598.0176,,,,,,,37.4307,,,,,
598.17,,,,,,,40.0894,,,,,
598.3224,,,,,,,41.7088,,,,,
598.4748,,,,,,,35.6588,,,,,
598.6272,,,,,,,41.2033,,,,,
598.7796,,,,,,,41.5079,,,,,
598.932,,,,,,,41.0661,,,,,
599.0844,,,,,,,40.1221,,,,,
599.2368,,,,,,,39.2649,,,,,
599.3892,,,,,,,38.2319,,,,,
599.5416,,,,,,,38.7251,,,,,
599.694,,,,,,,37.8911,,,,,
599.8464,,,,,,,41.529,,,,,
599.9988,,,,,,,40.709,,,,,
600.1512,,,,,,,39.7329,,,,,
600.3036,,,,,,,39.5955,,,,,
600.456,,,,,,,34.4828,,,,,
600.6084,,,,,,,37.0029,,,,,
600.7608,,,,,,,35.2595,,,,,
600.9132,,,,,,,40.7683,,,,,
601.0656,,,,,,,37.8968,,,,,
601.218,,,,,,,40.1404,,,,,
601.3704,,,,,,,38.2983,,,,,
601.5228,,,,,,,38.5112,,,,,
601.6752,,,,,,,35.7068,,,,,
601.8276,,,,,,,37.8988,,,,,
601.98,,,,,,,36.0672,,,,,
602.1324,,,,,,,39.6834,,,,,
602.2848,,,,,,,41.8994,,,,,
602.4372,,,,,,,42.2033,,,,,
602.5896,,,,,,,41.7673,,,,,
602.742,,,,,,,39.5146,,,,,
602.8944,,,,,,,39.8766,,,,,
603.0468,,,,,,,41.922,,,,,
603.1992,,,,,,,39.4388,,,,,
603.3516,,,,,,,37.0941,,,,,
603.504,,,,,,,43.3779,,,,,
603.6564,,,,,,,39.4987,,,,,
603.8088,,,,,,,38.2669,,,,,
603.9612,,,,,,,43.1566,,,,,
604.1136,,,,,,,41.8646,,,,,
604.266,,,,,,,44.217,,,,,
604.4184,,,,,,,35.0625,,,,,
604.5708,,,,,,,35.9523,,,,,
604.7232,,,,,,,38.4544,,,,,
604.8756,,,,,,,38.8457,,,,,
605.028,,,,,,,37.0342,,,,,
605.1804,,,,,,,38.6104,,,,,
605.3328,,,,,,,41.2836,,,,,
605.4852,,,,,,,41.7214,,,,,
605.6376,,,,,,,39.4457,,,,,
605.79,,,,,,,37.2075,,,,,
605.9424,,,,,,,36.5395,,,,,
606.0948,,,,,,,36.7245,,,,,
606.2472,,,,,,,38.3915,,,,,
606.3996,,,,,,,35.1403,,,,,
606.552,,,,,,,34.8648,,,,,
606.7044,,,,,,,36.4612,,,,,
606.8568,,,,,,,35.7216,,,,,
607.0092,,,,,,,34.55,,,,,
607.1616,,,,,,,36.6179,,,,,
607.314,,,,,,,37.2701,,,,,
607.4664,,,,,,,37.4564,,,,,
607.6188,,,,,,,37.4976,,,,,
607.7712,,,,,,,38.7848,,,,,
607.9236,,,,,,,39.1108,,,,,
608.076,,,,,,,40.6502,,,,,
608.2284,,,,,,,38.9721,,,,,
608.3808,,,,,,,37.9784,,,,,
608.5332,,,,,,,35.3087,,,,,
608.6856,,,,,,,37.9089,,,,,
608.838,,,,,,,38.8906,,,,,
608.9904,,,,,,,37.4385,,,,,
609.1428,,,,,,,39.9846,,,,,
609.2952,,,,,,,40.1357,,,,,
609.4476,,,,,,,43.8402,,,,,
609.6,,,,,,,43.6687,,,,,
609.7524,,,,,,,43.2386,,,,,
609.9048,,,,,,,37.7427,,,,,
610.0572,,,,,,,37.7152,,,,,
610.2096,,,,,,,37.233,,,,,
610.362,,,,,,,39.5171,,,,,
610.5144,,,,,,,41.1092,,,,,
610.6668,,,,,,,40.9354,,,,,
610.8192,,,,,,,38.8722,,,,,
610.9716,,,,,,,36.8495,,,,,
611.124,,,,,,,40.1034,,,,,
611.2764,,,,,,,36.9119,,,,,
611.4288,,,,,,,37.5381,,,,,
611.5812,,,,,,,38.0388,,,,,
611.7336,,,,,,,36.7907,,,,,
611.886,,,,,,,37.2285,,,,,
612.0384,,,,,,,39.996,,,,,
612.1908,,,,,,,40.1239,,,,,
612.3432,,,,,,,36.7694,,,,,
612.4956,,,,,,,41.5704,,,,,
612.648,,,,,,,38.8181,,,,,
612.8004,,,,,,,39.1847,,,,,
612.9528,,,,,,,36.7219,,,,,
613.1052,,,,,,,40.2906,,,,,
613.2576,,,,,,,38.2632,,,,,
613.41,,,,,,,37.623,,,,,
613.5624,,,,,,,38.6495,,,,,
613.7148,,,,,,,35.6609,,,,,
613.8672,,,,,,,38.333,,,,,
614.0196,,,,,,,35.3041,,,,,
614.172,,,,,,,36.1182,,,,,
614.3244,,,,,,,36.6688,,,,,
614.4768,,,,,,,41.8315,,,,,
614.6292,,,,,,,45.238,,,,,
614.7816,,,,,,,39.7709,,,,,
614.934,,,,,,,40.8639,,,,,
615.0864,,,,,,,42.3686,,,,,
615.2388,,,,,,,41.7084,,,,,
615.3912,,,,,,,40.3826,,,,,
615.5436,,,,,,,39.8083,,,,,
615.696,,,,,,,41.8045,,,,,
615.8484,,,,,,,39.2722,,,,,
616.0008,,,,,,,40.1117,,,,,
616.1532,,,,,,,40.3655,,,,,
616.3056,,,,,,,38.3025,,,,,
616.458,,,,,,,40.2116,,,,,
616.6104,,,,,,,44.0607,,,,,
616.7628,,,,,,,42.713,,,,,
616.9152,,,,,,,43.5158,,,,,
617.0676,,,,,,,44.8235,,,,,
617.22,,,,,,,42.9407,,,,,
617.3724,,,,,,,41.1704,,,,,
617.5248,,,,,,,42.6299,,,,,
617.6772,,,,,,,40.5046,,,,,
617.8296,,,,,,,39.3419,,,,,
617.982,,,,,,,39.9039,,,,,
618.1344,,,,,,,39.9675,,,,,
618.2868,,,,,,,43.0108,,,,,
618.4392,,,,,,,41.5939,,,,,
618.5916,,,,,,,38.6684,,,,,
618.744,,,,,,,43.5898,,,,,
618.8964,,,,,,,41.4986,,,,,
619.0488,,,,,,,41.0008,,,,,
619.2012,,,,,,,39.5787,,,,,
619.3536,,,,,,,38.7115,,,,,
619.506,,,,,,,32.0989,,,,,
619.6584,,,,,,,49.7322,,,,,
619.8108,,,,,,,53.3367,,,,,
619.9632,,,,,,,53.2548,,,,,
620.1156,,,,,,,45.9079,,,,,
620.268,,,,,,,43.1183,,,,,
620.4204,,,,,,,39.6511,,,,,
620.5728,,,,,,,39.0235,,,,,
